supergroup	group	species	taxid	assembly_accession	gc%	annotation_accession	rnaseq_data	long-read_experiments	long-read_reads	short-read_experiments	short-read_reads
SAR	Alveolata	Erythropsidinium sp. ErQI1	3020557				short-read only	0	0	1	9481336
SAR	Alveolata	Erythropsidinium sp. ErQI2	3020558				short-read only	0	0	1	15564732
SAR	Alveolata	Eugregarinorida sp. ex Orthomorpha sp.	2790270				short-read only	0	0	1	30451614
SAR	Alveolata	Eugregarinorida sp. ex Parafontaria laminata armigera	2790269				short-read only	0	0	1	35426122
SAR	Alveolata	Euplotes aediculatus	5940	GCA_030463445.1	30.5		short-read only	0	0	2	265176420
SAR	Alveolata	Euplotes amieti	1539902	GCA_048569255.1	31.5			0	0	0	0
SAR	Alveolata	Euplotes cf. woodruffi 2 WChen-2021	2826164	GCA_021441665.1	35.5			0	0	0	0
SAR	Alveolata	Euplotes euryhalinus	413475				short-read only	0	0	1	36217760
SAR	Alveolata	Euplotes focardii	36767	GCA_001880345.2	31.5		short-read only	0	0	3	139421370
SAR	Alveolata	Euplotes harpa	151035				short-read only	0	0	2	106723684
SAR	Alveolata	Euplotes magnicirratus	151034				short-read only	0	0	1	67258106
SAR	Alveolata	Euplotes octocarinatus	2716877	GCA_977035975.1	27.0		short-read only	0	0	2	102391668
SAR	Alveolata	Euplotes parawoodruffi	181584	GCA_021440025.1	39.0			0	0	0	0
SAR	Alveolata	Euplotes raikovi	5938				short-read only	0	0	1	62935980
SAR	Alveolata	Euplotes rariseta	98374				short-read only	0	0	1	53007278
SAR	Alveolata	Euplotes sp.	178273	GCA_018295905.1	38.0			0	0	0	0
SAR	Alveolata	Euplotes sp. B7592-1	3681635				short-read only	0	0	41	263993496
SAR	Alveolata	Euplotes sp. SRM2A_3a	3071332				short-read only	0	0	1	128988810
SAR	Alveolata	Euplotes vannus	5939				short-read, long-read	2	53672803	96	4332089816
SAR	Alveolata	Euplotes weissei	2655020	GCA_021440005.1	41.5			0	0	0	0
SAR	Alveolata	Euplotes woodruffi	5942	GCA_027382605.1	36.5		short-read only	0	0	4	80619279
SAR	Alveolata	Eutintinnus sp.	2861144				short-read only	0	0	1	70096780
SAR	Alveolata	Fabadinium amicum	2969666				short-read only	0	0	6	384850698
SAR	Alveolata	Fabrea salina	342563	GCA_022984795.1	42.0		short-read only	0	0	1	52550442
SAR	Alveolata	Favella ehrenbergii	182087				short-read only	0	0	1	64927286
SAR	Alveolata	Favella sp.	2200939				short-read only	0	0	4	263907536
SAR	Alveolata	Filipodium phascolosomae	672928				short-read only	0	0	1	16271398
SAR	Alveolata	Foissnerides sp.	2023693				short-read only	0	0	2	79317850
SAR	Alveolata	Freudenthalidium endolithicum	2705341	GCA_979612505.1	43.5		short-read only	0	0	3	358347418
SAR	Alveolata	Freudenthalidium heronense	2705340	GCA_977020485.2	43.5		short-read only	0	0	1	97626936
SAR	Alveolata	Frontonia sp.	74487				short-read only	0	0	1	84970052
SAR	Alveolata	Frontonia sp. MJU006	2800800				short-read only	0	0	1	50077386
SAR	Alveolata	Fugacium kawagutii	2697096				short-read only	0	0	10	506103804
SAR	Alveolata	Furgasonia blochmanni	40330				short-read only	0	0	2	17956002
SAR	Alveolata	Gambierdiscus australes	439317				short-read only	0	0	1	58256390
SAR	Alveolata	Gambierdiscus belizeanus	439316				short-read only	0	0	10	842651726
SAR	Alveolata	Gambierdiscus caribaeus	864185				short-read only	0	0	2	121604504
SAR	Alveolata	Gambierdiscus carolinianus	864182				short-read only	0	0	1	118834986
SAR	Alveolata	Gambierdiscus carpenteri	864183				short-read only	0	0	1	193224204
SAR	Alveolata	Gambierdiscus excentricus	986170				short-read only	0	0	3	327100392
SAR	Alveolata	Gambierdiscus pacificus	439314				short-read only	0	0	3	298189491
SAR	Alveolata	Gambierdiscus polynesiensis	439318				short-read only	0	0	2	1557362580
SAR	Alveolata	Gambierdiscus silvae	1550089				short-read only	0	0	2	83543326
SAR	Alveolata	Gambierdiscus sp. ribotype 2	765779				short-read only	0	0	62	557926572
SAR	Alveolata	Ganymedes balani	3385436				short-read only	0	0	3	32247512
SAR	Alveolata	Ganymedes themistos	715297				short-read only	0	0	14	53360494
SAR	Alveolata	Gerakladium sp. JEP-2021	2813772	GCA_977969885.1	44.0		short-read only	0	0	1	89848548
SAR	Alveolata	Gonyaulax spinifera	66791				short-read only	0	0	1	52639524
SAR	Alveolata	Goussia janae	169156				short-read only	0	0	3	0
SAR	Alveolata	Gregarina niphandrodes	110365	GCF_000223845.1	54.0	GCF_000223845.1		0	0	0	0
SAR	Alveolata	Gregarina sp. Poly 1	2795411				short-read only	0	0	1	50656252
SAR	Alveolata	Gregarina sp. Poly 29	2795412				short-read only	0	0	1	61948682
SAR	Alveolata	Gregarina sp. Poly 39	2795413				short-read only	0	0	1	87615068
SAR	Alveolata	Gregarina sp. Pseudo 7	2795414				short-read only	0	0	1	34325720
SAR	Alveolata	Gregarina sp. Pseudo 8	2795415				short-read only	0	0	1	54415532
SAR	Alveolata	Gregarina sp. Pseudo 9	2795416				short-read only	0	0	1	93160670
SAR	Alveolata	Gymnodinium catenatum	39447				short-read only	0	0	5	670656116
SAR	Alveolata	Gymnodinium impudicum	396600				short-read only	0	0	13	841829984
SAR	Alveolata	Gymnodinium smaydae	1341612				short-read only	0	0	1	57885906
SAR	Alveolata	Gymnoxanthella radiolariae	1798043				short-read only	0	0	5	194280974
SAR	Alveolata	Gyrodinium dominans	285985				short-read only	0	0	3	107338602
SAR	Alveolata	Gyrodinium rubrum	244962				short-read only	0	0	4	81579450
SAR	Alveolata	Gyrodinium sp.	60595				short-read only	0	0	6	102862444
SAR	Alveolata	Gyrodinium spirale	244960				short-read only	0	0	6	113259444
SAR	Alveolata	Gyrodinium viridescens	1641411				short-read only	0	0	1	10834084
SAR	Alveolata	Haemoproteus columbae	77522				short-read only	0	0	1	220662194
SAR	Alveolata	Haemoproteus tartakovskyi	707206	GCA_001625125.1	25.5			0	0	0	0
SAR	Alveolata	Halluxium pauxillum	2705339	GCA_977016805.1	46.0		short-read only	0	0	1	101129290
SAR	Alveolata	Halteria grandinella	5974	GCA_047495895.1	42.0		short-read only	0	0	6	352004282
SAR	Alveolata	Halteria sp.	57501				short-read only	0	0	27	3149399340
SAR	Alveolata	Hammondia hammondi	99158	GCA_000447165.1	52.5		short-read only	0	0	27	1036021166
SAR	Alveolata	Haplozoon axiothellae	160617				short-read only	0	0	1	18512858
SAR	Alveolata	Haplozoon pugnus	2717036				short-read only	0	0	5	142617108
SAR	Alveolata	Haptorida sp. 1 BS-2022	2930475				short-read only	0	0	1	84375470
SAR	Alveolata	Heliospora caprellae	947090				short-read only	0	0	2	34777880
SAR	Alveolata	Hematodinium sp. SG-2012	1263730				short-read only	0	0	3	626966848
SAR	Alveolata	Hemidinium nasutum	261837				short-read only	0	0	1	13408570
SAR	Alveolata	Hepatocystis sp. ex Piliocolobus tephrosceles	2600580	GCA_902459845.2	22.0	GCA_902459845.2		0	0	0	0
SAR	Alveolata	Heterocapsa arctica	192219				short-read only	0	0	1	54674410
SAR	Alveolata	Heterocapsa circularisquama	139025				short-read only	0	0	7	44605907
SAR	Alveolata	Heterocapsa rotundata	89963				short-read only	0	0	3	397911119
SAR	Alveolata	Heterocapsa sp.	142110				short-read only	0	0	3	407270390
SAR	Alveolata	Heterocapsa sp. RCC1516	1606609				short-read only	0	0	4	194662226
SAR	Alveolata	Heterometopus palaeformis	5965				short-read only	0	0	1	106047092
SAR	Alveolata	Hypotrichia sp. 1 BS-2022	2930478				short-read only	0	0	1	74202512
SAR	Alveolata	Ichthyophthirius multifiliis	5932	GCF_000220395.1	16.0	GCF_000220395.1	short-read only	0	0	24	836074934
SAR	Alveolata	Isotricha intestinalis	47897	GCA_023807065.1	18.0		short-read only	0	0	3	167410574
SAR	Alveolata	Isotricha prostoma	5987	GCA_023807205.1	18.0		short-read only	0	0	1	71217258
SAR	Alveolata	Isotricha sp. YL-2021a	2893167	GCA_023806865.1	19.0			0	0	0	0
SAR	Alveolata	Isotricha sp. YL-2021b	2893168	GCA_023805745.1	20.5			0	0	0	0
SAR	Alveolata	Jadwigia sp. Js-BGE	3379154				short-read only	0	0	1	16904104
SAR	Alveolata	Jadwigia sp. Js-BRC1	3379155				short-read only	0	0	1	10289140
SAR	Alveolata	Jadwigia sp. Js-BRC2	3379156				short-read only	0	0	1	21823330
SAR	Alveolata	Jadwigia sp. Js-BRC3	3379157				short-read only	0	0	1	4954130
SAR	Alveolata	Karenia brevis	156230				short-read only	0	0	38	2367539696
SAR	Alveolata	Karenia mikimotoi	225107				short-read only	0	0	64	4089908316
SAR	Alveolata	Karenia papilionacea	262427				short-read only	0	0	2	367996864
SAR	Alveolata	Karenia selliformis	262428				short-read only	0	0	1	469503664
SAR	Alveolata	Kareniaceae sp. Ross Sea	2069452				short-read only	0	0	20	1517449403
SAR	Alveolata	Karlodinium armiger	342588				short-read only	0	0	1	437380220
SAR	Alveolata	Karlodinium ballantinum	446479				short-read only	0	0	12	1024395624
SAR	Alveolata	Karlodinium sp. RCC3446	2904162				short-read only	0	0	1	130579078
SAR	Alveolata	Karlodinium veneficum	407301				short-read, long-read	1	51111115	43	2357087125
SAR	Alveolata	Kentrophoros sp. 1 BS-2022	2930470				short-read only	0	0	1	80619120
SAR	Alveolata	Kinetosphaera horologium	3415494				short-read only	0	0	1	33377110
SAR	Alveolata	Klossia helicina	1072566				short-read only	0	0	10	512536408
SAR	Alveolata	Kofoidinium sp.	2316508				short-read only	0	0	8	153458800
SAR	Alveolata	Kryptoperidinium foliaceum	160619				short-read only	0	0	4	230457328
SAR	Alveolata	Kryptoperidinium triquetrum	66468				short-read only	0	0	2	182011064
SAR	Alveolata	Lacrymaria sp. (in: ciliates)	1973260				short-read only	0	0	1	47001944
SAR	Alveolata	Lankesteria abbotti	340204				short-read only	0	0	1	52739958
SAR	Alveolata	Lankesteria halocynthiae	1638943				short-read only	0	0	1	15720540
SAR	Alveolata	Lankesteria metandrocarpae	1638946				short-read only	0	0	1	14830058
SAR	Alveolata	Laurentiella sp. PUJRC_G5	1615773	GCA_001272975.2	29.0			0	0	0	0
SAR	Alveolata	Lebouridinium glaucum	447210				short-read only	0	0	3	46855626
SAR	Alveolata	Lecudina cf. longissima	3415481				short-read only	0	0	2	86315594
SAR	Alveolata	Lecudina cf. platynereidis	3153607				short-read only	0	0	1	18037912
SAR	Alveolata	Lecudina cf. tuzetae	1036810				short-read only	0	0	1	18987556
SAR	Alveolata	Lecudina lumbrinella	3415484				short-read only	0	0	1	12496620
SAR	Alveolata	Lecudina oxydromus	3153643				short-read only	0	0	1	17430516
SAR	Alveolata	Lecudina sylla	3415485				short-read only	0	0	4	140240784
SAR	Alveolata	Lecudina tuzetae	198479				short-read only	0	0	2	36167690
SAR	Alveolata	Legerella nova	3081637				short-read only	0	0	13	310516958
SAR	Alveolata	Leidyana gryllorum	3401061	GCA_048772705.1	53.0			0	0	0	0
SAR	Alveolata	Lentusidium euphilomedae	3385434				short-read only	0	0	3	18889748
SAR	Alveolata	Lepidodinium chlorophorum	107758				short-read only	0	0	1	386418944
SAR	Alveolata	Lepidodinium sp.	2811693				short-read only	0	0	8	1396714508
SAR	Alveolata	Lessardia elongata	210733				short-read only	0	0	1	65018984
SAR	Alveolata	Levanderina fissa	1573495				short-read only	0	0	6	313055836
SAR	Alveolata	Licnophora macfarlandi	211642				short-read only	0	0	1	3833762
SAR	Alveolata	Lingulaulax polyedra	160621	GCA_037575995.1	57.0		short-read only	0	0	5	464406100
SAR	Alveolata	Lingulodinium	160620				short-read only	0	0	2	792191702
SAR	Alveolata	Litonotus pictus	665100				short-read only	0	0	1	65220948
SAR	Alveolata	Loxodes cf. rostrum	2656741				short-read only	0	0	2	10696186
SAR	Alveolata	Loxodes magnus	37470	GCA_946699065.2	26.0		short-read only	0	0	11	464238416
SAR	Alveolata	Loxodes sp.	2219885				short-read only	0	0	42	1673431084
SAR	Alveolata	Loxodes sp. nr13	2656669				short-read only	0	0	1	3933630
SAR	Alveolata	Loxodes sp. nr15	2656670				short-read only	0	0	1	2304166
SAR	Alveolata	Loxodes sp. nr16	2656671				short-read only	0	0	1	1947646
SAR	Alveolata	Loxomoprha cf. harmothoe	3415482				short-read only	0	0	4	176401352
SAR	Alveolata	Lunidium laculatum	3135043				short-read only	0	0	3	44196044
SAR	Alveolata	Lunidium melongena	3135044				short-read only	0	0	3	13424610
SAR	Alveolata	Lunidium terebellae	230745				short-read only	0	0	1	23378912
SAR	Alveolata	Margalefidinium polykrikoides	77300				short-read only	0	0	16	1206064111
SAR	Alveolata	Margolisiella islandica	1118043				short-read only	0	0	2	35590620
SAR	Alveolata	Margolisiella sp. 23004-MA1	3680245	GCA_057381155.1	33.5			0	0	0	0
SAR	Alveolata	Maristentor dinoferus	244810	GCA_977017595.1	30.0		short-read only	0	0	1	160486714
SAR	Alveolata	Merocystis kathae	2203272				short-read only	0	0	2	249713534
SAR	Alveolata	Mesanophrys sp.	2601260				short-read only	0	0	12	482743894
SAR	Alveolata	Mesodinium chamaeleon	1132834				short-read, long-read	4	5938497	55	3948737870
SAR	Alveolata	Mesodinium major	1123954				short-read only	0	0	2	328920666
SAR	Alveolata	Mesodinium pulex	283647				short-read only	0	0	6	424913752
SAR	Alveolata	Mesodinium rubrum	704171				short-read only	0	0	64	8953510376
SAR	Alveolata	Metadinium minorum	1110540	GCA_023807265.1	21.0			0	0	0	0
SAR	Alveolata	Metopus es	392813				short-read only	0	0	2	5294972
SAR	Alveolata	Metopus laminarius	1454047				short-read only	0	0	1	79180040
SAR	Alveolata	Metopus major	2996480				short-read only	0	0	1	68621988
SAR	Alveolata	Metopus paraes	2919890				short-read only	0	0	2	149730014
SAR	Alveolata	Metopus sp.	1674980				short-read only	0	0	1	120509462
SAR	Alveolata	Metopus sp. 1-YWang-2025	3400585				short-read only	0	0	1	81900952
SAR	Alveolata	Metopus sp. strain F25B	2980492				short-read only	0	0	1	66571384
SAR	Alveolata	Metopus sp. strain FRESH24	2980495				short-read only	0	0	1	49877008
SAR	Alveolata	Metopus sp. strain FRESH26	2980496				short-read only	0	0	1	77732972
SAR	Alveolata	Metopus sp. strain NARRIV	2980491				short-read only	0	0	1	74148976
SAR	Alveolata	Metopus sp. strain QDUM	2980493				short-read only	0	0	1	131661610
SAR	Alveolata	Metopus sp. strain SALT15A	2980494				short-read only	0	0	1	65831928
SAR	Alveolata	Metzidium perlucensae	3135042				short-read only	0	0	1	4094538
SAR	Alveolata	Miamiensis avidus	279580	GCA_037039885.1	23.5			0	0	0	0
SAR	Alveolata	Microdiaphanosoma sp. 25W	2650095				short-read only	0	0	1	15980304
SAR	Alveolata	Moneuplotes crassus	5936	GCA_946863485.1	37.0	GCA_946863485.1	short-read only	0	0	2	65680395
SAR	Alveolata	Moneuplotes minuta	74792				short-read only	0	0	1	59090284
SAR	Alveolata	Monocystis agilis	110316				short-read only	0	0	1	26173252
SAR	Alveolata	Monodinium sp.	2020280				short-read only	0	0	2	84627334
SAR	Alveolata	Muranothrix gubernata	2716605				short-read only	0	0	1	44917834
SAR	Alveolata	Myoschiston sp.	2070540				short-read only	0	0	1	39394610
SAR	Alveolata	Myriokaryon lieberkuehnii	3092362				short-read only	0	0	3	224126430
SAR	Alveolata	Nassula variabilis	2094256				short-read only	0	0	2	16176210
SAR	Alveolata	Nematodinium sp. NmQI1	3020559				short-read only	0	0	1	39641264
SAR	Alveolata	Nematodinium sp. NmQI2	3020560				short-read only	0	0	1	26603618
SAR	Alveolata	Neospora caninum	29176	GCF_000208865.1	55.0	GCF_000208865.1	short-read only	0	0	28	995821060
SAR	Alveolata	Neourostylopsis flava	1661750				short-read only	0	0	1	68565216
SAR	Alveolata	Nephromyces	873537				short-read only	0	0	1	454325356
SAR	Alveolata	Nephromyces sp. MM_2019	2781574	GCA_015657535.1	36.5			0	0	0	0
SAR	Alveolata	Nephromyces sp. ex Molgula occidentalis	2544991				short-read only	0	0	2	23289172
SAR	Alveolata	Noctiluca scintillans	2966				short-read only	0	0	11	623437204
SAR	Alveolata	Noctiluca sp.	2200875				short-read only	0	0	6	28991622
SAR	Alveolata	Nyctotherus	70074				short-read only	0	0	2	138364632
SAR	Alveolata	Nyctotherus ovalis	70075				short-read only	0	0	12	35672636
SAR	Alveolata	Opercularia sp. (in: ciliates)	2047113				short-read only	0	0	1	52083251
SAR	Alveolata	Ophryocystis elektroscirrha	110372	GCA_030141585.1	27.0		short-read only	0	0	1	63148798
SAR	Alveolata	Ophryoscolex caudatus	358021	GCA_023806825.1	19.0		short-read only	0	0	3	210571060
SAR	Alveolata	Ostracodinium dentatum	358017	GCA_023805525.1	24.0			0	0	0	0
SAR	Alveolata	Ostracodinium gracile	358022	GCA_023805685.1	22.0			0	0	0	0
SAR	Alveolata	Ostreopsis ovata	114202				short-read only	0	0	1	173824494
SAR	Alveolata	Ostreopsis rhodesiae	1931360				short-read only	0	0	1	184413330
SAR	Alveolata	Ostreopsis siamensis	78884				short-read only	0	0	1	137647722
SAR	Alveolata	Oxyrrhis marina	2969				short-read only	0	0	10	468422240
SAR	Alveolata	Oxytoxum lohmannii	160603				short-read only	0	0	7	127802604
SAR	Alveolata	Oxytoxum sp.	3086143				short-read only	0	0	1	14135556
SAR	Alveolata	Oxytricha	5943				short-read only	0	0	6	298765800
SAR	Alveolata	Oxytricha trifallax	1172189	GCA_000711775.1	28.5	GCA_000711775.1	short-read only	0	0	95	3092814633
SAR	Alveolata	Palatinus apiculatus	2010215				short-read only	0	0	1	88462746
SAR	Alveolata	Palmarella salina	2213239				short-read only	0	0	1	70708296
SAR	Alveolata	Paragymnodinium shiwhaense	409284				short-read only	0	0	1	131099306
SAR	Alveolata	Paralecudina anankea	2036686				short-read only	0	0	1	40728630
SAR	Alveolata	Paralecudina grappleria	3415486				short-read only	0	0	1	17595030
SAR	Alveolata	Paralecudina heriota	3415487				short-read only	0	0	1	14941320
SAR	Alveolata	Paralembus digitiformis	232897				short-read only	0	0	1	14221508
SAR	Alveolata	Paramecium	5884				short-read only	0	0	6	397560416
SAR	Alveolata	Paramecium aurelia	5889				short-read only	0	0	2	173679847
SAR	Alveolata	Paramecium biaurelia	65126	GCA_980646935.1	24.0		short-read only	0	0	3	105786821
SAR	Alveolata	Paramecium bursaria	74790	GCA_053455385.1	27.0	GCA_053455385.1	short-read, long-read	1	4999529	188	9536414150
SAR	Alveolata	Paramecium calkinsi	83916	GCA_054733055.1	25.0		short-read only	0	0	30	3181282120
SAR	Alveolata	Paramecium caudatum	5885	GCA_000715435.1	28.0		short-read only	0	0	1	89000
SAR	Alveolata	Paramecium cf. calkinsi	1973262				short-read only	0	0	1	76579800
SAR	Alveolata	Paramecium decaurelia	304693				short-read only	0	0	1	20926614
SAR	Alveolata	Paramecium deuterobursaria	3029279	GCA_977966355.1	27.0			0	0	0	0
SAR	Alveolata	Paramecium dodecaurelia	304694				short-read only	0	0	1	21609311
SAR	Alveolata	Paramecium duboscqui	109352				short-read only	0	0	1	4996114
SAR	Alveolata	Paramecium jenningsi	44029				short-read only	0	0	2	199193606
SAR	Alveolata	Paramecium multimicronucleatum	44030				short-read only	0	0	20	1008648984
SAR	Alveolata	Paramecium nephridiatum	109353	GCA_973845125.1	29.0		short-read only	0	0	1	74751466
SAR	Alveolata	Paramecium novaurelia	219701				short-read only	0	0	1	157528370
SAR	Alveolata	Paramecium octaurelia	43137	GCA_980644265.1	27.5		short-read only	0	0	3	191864666
SAR	Alveolata	Paramecium pentaurelia	43138	GCA_980645695.1	23.0		short-read only	0	0	4	336510912
SAR	Alveolata	Paramecium primaurelia	5886	GCA_980642815.1	23.0		short-read only	0	0	2	99222568
SAR	Alveolata	Paramecium quadecaurelia	224956				short-read only	0	0	1	28313442
SAR	Alveolata	Paramecium septaurelia	43139				short-read only	0	0	1	165654224
SAR	Alveolata	Paramecium sexaurelia	65128	GCA_000733375.1	24.0		short-read only	0	0	7	381242755
SAR	Alveolata	Paramecium sonneborni	65129	GCA_905182985.1	23.0	GCA_905182985.1	short-read only	0	0	4	288441458
SAR	Alveolata	Paramecium tetratobursaria	3029280	GCA_977966395.1	26.0		short-read only	0	0	1	70674044
SAR	Alveolata	Paramecium tetraurelia	5888	GCF_000165425.1	28.0	GCF_000165425.1	short-read, long-read	4	79521334	553	24908956475
SAR	Alveolata	Paramecium tredecaurelia	65130				short-read only	0	0	3	183043894
SAR	Alveolata	Paramecium undecaurelia	326280				short-read only	0	0	2	147912646
SAR	Alveolata	Paraurostyla sp. PUJRC_G6	1615771	GCA_001272965.2	30.0			0	0	0	0
SAR	Alveolata	Paraurostyla weissei	99909				short-read only	0	0	1	42666422
SAR	Alveolata	Parvilucifera sinerae	525916				short-read only	0	0	3	23410142
SAR	Alveolata	Parvodinium elpatiewskyi	2661873				short-read only	0	0	1	125980838
SAR	Alveolata	Parvodinium inconspicuum	425808				short-read only	0	0	1	104310212
SAR	Alveolata	Parvodinium mixtum	2081639				short-read only	0	0	1	38766518
SAR	Alveolata	Parvodinium sp. Ps-BGAG1	3379152				short-read only	0	0	1	18326642
SAR	Alveolata	Pelagodinium bei	43686				short-read only	0	0	5	242121700
SAR	Alveolata	Peridinium bipes	2868				short-read only	0	0	2	116278142
SAR	Alveolata	Peridinium cinctum	142111				short-read only	0	0	2	91854512
SAR	Alveolata	Peridinium sp. M1	2650209				short-read only	0	0	1	3536298
SAR	Alveolata	Peridinium sp. Ps-BGAG2	3379146				short-read only	0	0	1	11474332
SAR	Alveolata	Peridinium sp. Ps-BGAG3	3379147				short-read only	0	0	1	9393788
SAR	Alveolata	Peridinium sp. Ps-JP	3379148				short-read only	0	0	1	29247318
SAR	Alveolata	Peridinium volzii	425809				short-read only	0	0	1	55941500
SAR	Alveolata	Peridinium willei	142113				short-read only	0	0	1	62949796
